LAT,LON,YEAR,MO,DY,PRECTOTCORR
20,71.875,2025,3,15,0
20,72.5,2025,3,15,0.02
20,73.125,2025,3,15,0
20,73.75,2025,3,15,0
20,74.375,2025,3,15,0
18.5,71.875,2025,3,16,0
18.5,72.5,2025,3,16,0
18.5,73.125,2025,3,16,0
18.5,73.75,2025,3,16,0
18.5,74.375,2025,3,16,0
19,71.875,2025,3,16,0
19,72.5,2025,3,16,0.01
19,73.125,2025,3,16,0
19,73.75,2025,3,16,0
19,74.375,2025,3,16,0
19.5,71.875,2025,3,16,0
19.5,72.5,2025,3,16,0
19.5,73.125,2025,3,16,0
19.5,73.75,2025,3,16,0
19.5,74.375,2025,3,16,0
20,71.875,2025,3,16,0
20,72.5,2025,3,16,0
20,73.125,2025,3,16,0
20,73.75,2025,3,16,0
20,74.375,2025,3,16,0
18.5,71.875,2025,3,17,0.72
18.5,72.5,2025,3,17,1.92
18.5,73.125,2025,3,17,0.86
18.5,73.75,2025,3,17,0
18.5,74.375,2025,3,17,0
19,71.875,2025,3,17,0.57
19,72.5,2025,3,17,1.89
19,73.125,2025,3,17,0.61
19,73.75,2025,3,17,0
19,74.375,2025,3,17,0
19.5,71.875,2025,3,17,0.23
19.5,72.5,2025,3,17,1.07
19.5,73.125,2025,3,17,0.2
19.5,73.75,2025,3,17,0
19.5,74.375,2025,3,17,0
20,71.875,2025,3,17,0.04
20,72.5,2025,3,17,0.25
20,73.125,2025,3,17,0.02
20,73.75,2025,3,17,0
20,74.375,2025,3,17,0
18.5,71.875,2025,3,18,0.01
18.5,72.5,2025,3,18,0
18.5,73.125,2025,3,18,0.02
18.5,73.75,2025,3,18,0
18.5,74.375,2025,3,18,0
19,71.875,2025,3,18,0.01
19,72.5,2025,3,18,0.04
19,73.125,2025,3,18,0.02
19,73.75,2025,3,18,0
19,74.375,2025,3,18,0
19.5,71.875,2025,3,18,0.36
19.5,72.5,2025,3,18,0.1
19.5,73.125,2025,3,18,0.55
19.5,73.75,2025,3,18,0
19.5,74.375,2025,3,18,0
20,71.875,2025,3,18,0.33
20,72.5,2025,3,18,0.94
20,73.125,2025,3,18,0.41
20,73.75,2025,3,18,0
20,74.375,2025,3,18,0
18.5,71.875,2025,3,19,0
18.5,72.5,2025,3,19,0
18.5,73.125,2025,3,19,0
18.5,73.75,2025,3,19,0
18.5,74.375,2025,3,19,0
19,71.875,2025,3,19,0
19,72.5,2025,3,19,0
19,73.125,2025,3,19,0
19,73.75,2025,3,19,0
19,74.375,2025,3,19,0
19.5,71.875,2025,3,19,0
19.5,72.5,2025,3,19,0
19.5,73.125,2025,3,19,0
19.5,73.75,2025,3,19,0
19.5,74.375,2025,3,19,0
20,71.875,2025,3,19,0
20,72.5,2025,3,19,0
20,73.125,2025,3,19,0
20,73.75,2025,3,19,0
20,74.375,2025,3,19,0
18.5,71.875,2025,3,20,0
18.5,72.5,2025,3,20,0
18.5,73.125,2025,3,20,0
18.5,73.75,2025,3,20,0
18.5,74.375,2025,3,20,0
19,71.875,2025,3,20,0
19,72.5,2025,3,20,0
19,73.125,2025,3,20,0
19,73.75,2025,3,20,0
19,74.375,2025,3,20,0
19.5,71.875,2025,3,20,0
19.5,72.5,2025,3,20,0
19.5,73.125,2025,3,20,0
19.5,73.75,2025,3,20,0
19.5,74.375,2025,3,20,0
20,71.875,2025,3,20,0
20,72.5,2025,3,20,0
20,73.125,2025,3,20,0
20,73.75,2025,3,20,0
20,74.375,2025,3,20,0
18.5,71.875,2025,3,21,0
18.5,72.5,2025,3,21,0
18.5,73.125,2025,3,21,0
18.5,73.75,2025,3,21,0
18.5,74.375,2025,3,21,0
19,71.875,2025,3,21,0
19,72.5,2025,3,21,0
19,73.125,2025,3,21,0
19,73.75,2025,3,21,0
19,74.375,2025,3,21,0
19.5,71.875,2025,3,21,0
19.5,72.5,2025,3,21,0
19.5,73.125,2025,3,21,0
19.5,73.75,2025,3,21,0
19.5,74.375,2025,3,21,0
20,71.875,2025,3,21,0
20,72.5,2025,3,21,0
20,73.125,2025,3,21,0
20,73.75,2025,3,21,0
20,74.375,2025,3,21,0
18.5,71.875,2025,3,22,0.07
18.5,72.5,2025,3,22,0.01
18.5,73.125,2025,3,22,0.07
18.5,73.75,2025,3,22,0
18.5,74.375,2025,3,22,0
19,71.875,2025,3,22,0.19
19,72.5,2025,3,22,0.18
19,73.125,2025,3,22,0.11
19,73.75,2025,3,22,0
19,74.375,2025,3,22,0
19.5,71.875,2025,3,22,0.36
19.5,72.5,2025,3,22,0.23
19.5,73.125,2025,3,22,0.08
19.5,73.75,2025,3,22,0
19.5,74.375,2025,3,22,0
20,71.875,2025,3,22,0.21
20,72.5,2025,3,22,0.13
20,73.125,2025,3,22,0.03
20,73.75,2025,3,22,0
20,74.375,2025,3,22,0
18.5,71.875,2025,3,23,0.04
18.5,72.5,2025,3,23,0.02
18.5,73.125,2025,3,23,0.07
18.5,73.75,2025,3,23,0
18.5,74.375,2025,3,23,0
19,71.875,2025,3,23,0.21
19,72.5,2025,3,23,0.19
19,73.125,2025,3,23,0.26
19,73.75,2025,3,23,0
19,74.375,2025,3,23,0
19.5,71.875,2025,3,23,0.41
19.5,72.5,2025,3,23,0.55
19.5,73.125,2025,3,23,0.28
19.5,73.75,2025,3,23,0
19.5,74.375,2025,3,23,0
20,71.875,2025,3,23,0.26
20,72.5,2025,3,23,0.47
20,73.125,2025,3,23,0.11
20,73.75,2025,3,23,0
20,74.375,2025,3,23,0
18.5,71.875,2025,3,24,0.06
18.5,72.5,2025,3,24,0.09
18.5,73.125,2025,3,24,0.05
18.5,73.75,2025,3,24,0
18.5,74.375,2025,3,24,0
19,71.875,2025,3,24,0.09
19,72.5,2025,3,24,0.13
19,73.125,2025,3,24,0.1
19,73.75,2025,3,24,0
19,74.375,2025,3,24,0
19.5,71.875,2025,3,24,0.16
19.5,72.5,2025,3,24,0.21
19.5,73.125,2025,3,24,0.2
19.5,73.75,2025,3,24,0
19.5,74.375,2025,3,24,0
20,71.875,2025,3,24,0.16
20,72.5,2025,3,24,0.33
20,73.125,2025,3,24,0.11
20,73.75,2025,3,24,0
20,74.375,2025,3,24,0
18.5,71.875,2025,3,25,0.4
18.5,72.5,2025,3,25,0.74
18.5,73.125,2025,3,25,0.46
18.5,73.75,2025,3,25,0
18.5,74.375,2025,3,25,0
19,71.875,2025,3,25,0.57
19,72.5,2025,3,25,1.06
19,73.125,2025,3,25,0.48
19,73.75,2025,3,25,0
19,74.375,2025,3,25,0
19.5,71.875,2025,3,25,0.54
19.5,72.5,2025,3,25,0.91
19.5,73.125,2025,3,25,0.27
19.5,73.75,2025,3,25,0
19.5,74.375,2025,3,25,0
20,71.875,2025,3,25,0.25
20,72.5,2025,3,25,0.41
20,73.125,2025,3,25,0.07
20,73.75,2025,3,25,0
20,74.375,2025,3,25,0
18.5,71.875,2025,3,26,0.01
18.5,72.5,2025,3,26,0.04
18.5,73.125,2025,3,26,0.02
18.5,73.75,2025,3,26,0
18.5,74.375,2025,3,26,0
19,71.875,2025,3,26,0.05
19,72.5,2025,3,26,0.04
19,73.125,2025,3,26,0.07
19,73.75,2025,3,26,0
19,74.375,2025,3,26,0
19.5,71.875,2025,3,26,0.08
19.5,72.5,2025,3,26,0.14
19.5,73.125,2025,3,26,0.11
19.5,73.75,2025,3,26,0
19.5,74.375,2025,3,26,0
20,71.875,2025,3,26,0.05
20,72.5,2025,3,26,0.18
20,73.125,2025,3,26,0.06
20,73.75,2025,3,26,0
20,74.375,2025,3,26,0
18.5,71.875,2025,3,27,0.02
18.5,72.5,2025,3,27,0
18.5,73.125,2025,3,27,0
18.5,73.75,2025,3,27,0
18.5,74.375,2025,3,27,0
19,71.875,2025,3,27,0.01
19,72.5,2025,3,27,0
19,73.125,2025,3,27,0
19,73.75,2025,3,27,0
19,74.375,2025,3,27,0
19.5,71.875,2025,3,27,0
19.5,72.5,2025,3,27,0
19.5,73.125,2025,3,27,0
19.5,73.75,2025,3,27,0
19.5,74.375,2025,3,27,0
20,71.875,2025,3,27,0
20,72.5,2025,3,27,0
20,73.125,2025,3,27,0
20,73.75,2025,3,27,0
20,74.375,2025,3,27,0
18.5,71.875,2025,3,28,0
18.5,72.5,2025,3,28,0
18.5,73.125,2025,3,28,0
18.5,73.75,2025,3,28,0
18.5,74.375,2025,3,28,0
19,71.875,2025,3,28,0
19,72.5,2025,3,28,0
19,73.125,2025,3,28,0
19,73.75,2025,3,28,0
19,74.375,2025,3,28,0
19.5,71.875,2025,3,28,0
19.5,72.5,2025,3,28,0
19.5,73.125,2025,3,28,0
19.5,73.75,2025,3,28,0
19.5,74.375,2025,3,28,0
20,71.875,2025,3,28,0
20,72.5,2025,3,28,0
20,73.125,2025,3,28,0
20,73.75,2025,3,28,0
20,74.375,2025,3,28,0
18.5,71.875,2025,3,29,0
18.5,72.5,2025,3,29,0
18.5,73.125,2025,3,29,0
18.5,73.75,2025,3,29,0
18.5,74.375,2025,3,29,0
19,71.875,2025,3,29,0
19,72.5,2025,3,29,0
19,73.125,2025,3,29,0
19,73.75,2025,3,29,0
19,74.375,2025,3,29,0
19.5,71.875,2025,3,29,0
19.5,72.5,2025,3,29,0
19.5,73.125,2025,3,29,0
19.5,73.75,2025,3,29,0
19.5,74.375,2025,3,29,0
20,71.875,2025,3,29,0
20,72.5,2025,3,29,0
20,73.125,2025,3,29,0
20,73.75,2025,3,29,0
20,74.375,2025,3,29,0
18.5,71.875,2025,3,30,0.24
18.5,72.5,2025,3,30,0.48
18.5,73.125,2025,3,30,0.3
18.5,73.75,2025,3,30,0
18.5,74.375,2025,3,30,0
19,71.875,2025,3,30,0.29
19,72.5,2025,3,30,0.7
19,73.125,2025,3,30,0.22
19,73.75,2025,3,30,0
19,74.375,2025,3,30,0
19.5,71.875,2025,3,30,0.13
19.5,72.5,2025,3,30,0.38
19.5,73.125,2025,3,30,0.06
19.5,73.75,2025,3,30,0
19.5,74.375,2025,3,30,0
20,71.875,2025,3,30,0.02
20,72.5,2025,3,30,0.08
20,73.125,2025,3,30,0
20,73.75,2025,3,30,0
20,74.375,2025,3,30,0
18.5,71.875,2025,3,31,0.75
18.5,72.5,2025,3,31,1.34
18.5,73.125,2025,3,31,0.56
18.5,73.75,2025,3,31,0
18.5,74.375,2025,3,31,0
19,71.875,2025,3,31,0.49
19,72.5,2025,3,31,1.25
19,73.125,2025,3,31,0.33
19,73.75,2025,3,31,0
19,74.375,2025,3,31,0
19.5,71.875,2025,3,31,0.15
19.5,72.5,2025,3,31,0.57
19.5,73.125,2025,3,31,0.09
19.5,73.75,2025,3,31,0
19.5,74.375,2025,3,31,0
20,71.875,2025,3,31,0.02
20,72.5,2025,3,31,0.11
20,73.125,2025,3,31,0.01
20,73.75,2025,3,31,0
20,74.375,2025,3,31,0
18.5,71.875,2025,4,1,0.2
18.5,72.5,2025,4,1,0.38
18.5,73.125,2025,4,1,0.32
18.5,73.75,2025,4,1,0.56
18.5,74.375,2025,4,1,0.43
19,71.875,2025,4,1,0.09
19,72.5,2025,4,1,0.14
19,73.125,2025,4,1,0.1
19,73.75,2025,4,1,0.11
19,74.375,2025,4,1,0.07
19.5,71.875,2025,4,1,0.02
19.5,72.5,2025,4,1,0.04
19.5,73.125,2025,4,1,0
19.5,73.75,2025,4,1,0.01
19.5,74.375,2025,4,1,0.01
20,71.875,2025,4,1,0
20,72.5,2025,4,1,0
20,73.125,2025,4,1,0
20,73.75,2025,4,1,0
20,74.375,2025,4,1,0.01
18.5,71.875,2025,4,2,0.58
18.5,72.5,2025,4,2,1.5
18.5,73.125,2025,4,2,0.88
18.5,73.75,2025,4,2,0.39
18.5,74.375,2025,4,2,0.13
19,71.875,2025,4,2,0.25
19,72.5,2025,4,2,0.6
19,73.125,2025,4,2,0.16
19,73.75,2025,4,2,0.29
19,74.375,2025,4,2,0.3
19.5,71.875,2025,4,2,0.08
19.5,72.5,2025,4,2,0.2
19.5,73.125,2025,4,2,0.19
19.5,73.75,2025,4,2,0.63
19.5,74.375,2025,4,2,0.8
20,71.875,2025,4,2,0.01
20,72.5,2025,4,2,0.03
20,73.125,2025,4,2,0.12
20,73.75,2025,4,2,0.84
20,74.375,2025,4,2,0.98
18.5,71.875,2025,4,3,2.1
18.5,72.5,2025,4,3,4.48
18.5,73.125,2025,4,3,4.08
18.5,73.75,2025,4,3,4.31
18.5,74.375,2025,4,3,2.53
19,71.875,2025,4,3,1.37
19,72.5,2025,4,3,3.12
19,73.125,2025,4,3,1.56
19,73.75,2025,4,3,2.44
19,74.375,2025,4,3,1.74
19.5,71.875,2025,4,3,0.77
19.5,72.5,2025,4,3,2
19.5,73.125,2025,4,3,0.85
19.5,73.75,2025,4,3,1.55
19.5,74.375,2025,4,3,1.13
20,71.875,2025,4,3,0.44
20,72.5,2025,4,3,1.11
20,73.125,2025,4,3,1.02
20,73.75,2025,4,3,1.33
20,74.375,2025,4,3,0.9
18.5,71.875,2025,4,4,0.76
18.5,72.5,2025,4,4,1.85
18.5,73.125,2025,4,4,2.37
18.5,73.75,2025,4,4,2.25
18.5,74.375,2025,4,4,0.91
19,71.875,2025,4,4,0.53
19,72.5,2025,4,4,1.24
19,73.125,2025,4,4,1.18
19,73.75,2025,4,4,0.74
19,74.375,2025,4,4,0.39
19.5,71.875,2025,4,4,0.4
19.5,72.5,2025,4,4,0.72
19.5,73.125,2025,4,4,0.43
19.5,73.75,2025,4,4,0.17
19.5,74.375,2025,4,4,0.2
20,71.875,2025,4,4,0.51
20,72.5,2025,4,4,0.49
20,73.125,2025,4,4,0.46
20,73.75,2025,4,4,0.04
20,74.375,2025,4,4,0.11
18.5,71.875,2025,4,5,0.16
18.5,72.5,2025,4,5,1.11
18.5,73.125,2025,4,5,1.15
18.5,73.75,2025,4,5,1.26
18.5,74.375,2025,4,5,0.39
19,71.875,2025,4,5,0.21
19,72.5,2025,4,5,1.13
19,73.125,2025,4,5,2.1
19,73.75,2025,4,5,1.83
19,74.375,2025,4,5,0.61
19.5,71.875,2025,4,5,0.22
19.5,72.5,2025,4,5,0.71
19.5,73.125,2025,4,5,1.84
19.5,73.75,2025,4,5,1.38
19.5,74.375,2025,4,5,0.48
20,71.875,2025,4,5,0.18
20,72.5,2025,4,5,0.45
20,73.125,2025,4,5,0.87
20,73.75,2025,4,5,0.54
20,74.375,2025,4,5,0.19
18.5,71.875,2025,4,6,0.4
18.5,72.5,2025,4,6,0.89
18.5,73.125,2025,4,6,0.49
18.5,73.75,2025,4,6,0
18.5,74.375,2025,4,6,0
19,71.875,2025,4,6,0.43
19,72.5,2025,4,6,1.12
19,73.125,2025,4,6,0.47
19,73.75,2025,4,6,0
19,74.375,2025,4,6,0
19.5,71.875,2025,4,6,0.28
19.5,72.5,2025,4,6,0.88
19.5,73.125,2025,4,6,0.29
19.5,73.75,2025,4,6,0
19.5,74.375,2025,4,6,0
20,71.875,2025,4,6,0.12
20,72.5,2025,4,6,0.43
20,73.125,2025,4,6,0.11
20,73.75,2025,4,6,0
20,74.375,2025,4,6,0
18.5,71.875,2025,4,7,0.01
18.5,72.5,2025,4,7,0.02
18.5,73.125,2025,4,7,0.01
18.5,73.75,2025,4,7,0
18.5,74.375,2025,4,7,0
19,71.875,2025,4,7,0.01
19,72.5,2025,4,7,0.03
19,73.125,2025,4,7,0.01
19,73.75,2025,4,7,0
19,74.375,2025,4,7,0
19.5,71.875,2025,4,7,0.01
19.5,72.5,2025,4,7,0.02
19.5,73.125,2025,4,7,0.01
19.5,73.75,2025,4,7,0
19.5,74.375,2025,4,7,0
20,71.875,2025,4,7,0
20,72.5,2025,4,7,0.01
20,73.125,2025,4,7,0
20,73.75,2025,4,7,0
20,74.375,2025,4,7,0
18.5,71.875,2025,4,8,0.02
18.5,72.5,2025,4,8,0.03
18.5,73.125,2025,4,8,0.01
18.5,73.75,2025,4,8,0
18.5,74.375,2025,4,8,0
19,71.875,2025,4,8,0.01
19,72.5,2025,4,8,0.02
19,73.125,2025,4,8,0
19,73.75,2025,4,8,0
19,74.375,2025,4,8,0
19.5,71.875,2025,4,8,0
19.5,72.5,2025,4,8,0.01
19.5,73.125,2025,4,8,0
19.5,73.75,2025,4,8,0
19.5,74.375,2025,4,8,0
20,71.875,2025,4,8,0
20,72.5,2025,4,8,0
20,73.125,2025,4,8,0
20,73.75,2025,4,8,0
20,74.375,2025,4,8,0
18.5,71.875,2025,4,9,0.04
18.5,72.5,2025,4,9,0.04
18.5,73.125,2025,4,9,0.02
18.5,73.75,2025,4,9,0
18.5,74.375,2025,4,9,0.01
19,71.875,2025,4,9,0.03
19,72.5,2025,4,9,0.05
19,73.125,2025,4,9,0.02
19,73.75,2025,4,9,0
19,74.375,2025,4,9,0
19.5,71.875,2025,4,9,0.02
19.5,72.5,2025,4,9,0.04
19.5,73.125,2025,4,9,0.01
19.5,73.75,2025,4,9,0
19.5,74.375,2025,4,9,0
20,71.875,2025,4,9,0.01
20,72.5,2025,4,9,0.02
20,73.125,2025,4,9,0
20,73.75,2025,4,9,0
20,74.375,2025,4,9,0
18.5,71.875,2025,4,10,0.07
18.5,72.5,2025,4,10,0.07
18.5,73.125,2025,4,10,0.03
18.5,73.75,2025,4,10,0
18.5,74.375,2025,4,10,0
19,71.875,2025,4,10,0.07
19,72.5,2025,4,10,0.07
19,73.125,2025,4,10,0.04
19,73.75,2025,4,10,0
19,74.375,2025,4,10,0
19.5,71.875,2025,4,10,0.05
19.5,72.5,2025,4,10,0.07
19.5,73.125,2025,4,10,0.03
19.5,73.75,2025,4,10,0
19.5,74.375,2025,4,10,0
20,71.875,2025,4,10,0.02
20,72.5,2025,4,10,0.04
20,73.125,2025,4,10,0.01
20,73.75,2025,4,10,0
20,74.375,2025,4,10,0
18.5,71.875,2025,4,11,0.03
18.5,72.5,2025,4,11,0.02
18.5,73.125,2025,4,11,0.01
18.5,73.75,2025,4,11,0
18.5,74.375,2025,4,11,0
19,71.875,2025,4,11,0.03
19,72.5,2025,4,11,0.02
19,73.125,2025,4,11,0.01
19,73.75,2025,4,11,0
19,74.375,2025,4,11,0
19.5,71.875,2025,4,11,0.04
19.5,72.5,2025,4,11,0.01
19.5,73.125,2025,4,11,0.02
19.5,73.75,2025,4,11,0
19.5,74.375,2025,4,11,0
20,71.875,2025,4,11,0.1
20,72.5,2025,4,11,0.05
20,73.125,2025,4,11,0.05
20,73.75,2025,4,11,0
20,74.375,2025,4,11,0
18.5,71.875,2025,4,12,0.03
18.5,72.5,2025,4,12,0.01
18.5,73.125,2025,4,12,0
18.5,73.75,2025,4,12,0
18.5,74.375,2025,4,12,0
19,71.875,2025,4,12,0.02
19,72.5,2025,4,12,0.01
19,73.125,2025,4,12,0
19,73.75,2025,4,12,0
19,74.375,2025,4,12,0
19.5,71.875,2025,4,12,0.04
19.5,72.5,2025,4,12,0.01
19.5,73.125,2025,4,12,0.02
19.5,73.75,2025,4,12,0
19.5,74.375,2025,4,12,0
20,71.875,2025,4,12,0.11
20,72.5,2025,4,12,0.05
20,73.125,2025,4,12,0.07
20,73.75,2025,4,12,0
20,74.375,2025,4,12,0
18.5,71.875,2025,4,13,0.01
18.5,72.5,2025,4,13,0.01
18.5,73.125,2025,4,13,0
18.5,73.75,2025,4,13,0
18.5,74.375,2025,4,13,0
19,71.875,2025,4,13,0.02
19,72.5,2025,4,13,0
19,73.125,2025,4,13,0
19,73.75,2025,4,13,0
19,74.375,2025,4,13,0
19.5,71.875,2025,4,13,0.05
19.5,72.5,2025,4,13,0.01
19.5,73.125,2025,4,13,0.04
19.5,73.75,2025,4,13,0
19.5,74.375,2025,4,13,0
20,71.875,2025,4,13,0.12
20,72.5,2025,4,13,0.08
20,73.125,2025,4,13,0.08
20,73.75,2025,4,13,0
20,74.375,2025,4,13,0
18.5,71.875,2025,4,14,0.01
18.5,72.5,2025,4,14,0
18.5,73.125,2025,4,14,0
18.5,73.75,2025,4,14,0
18.5,74.375,2025,4,14,0
19,71.875,2025,4,14,0
19,72.5,2025,4,14,0
19,73.125,2025,4,14,0
19,73.75,2025,4,14,0
19,74.375,2025,4,14,0
19.5,71.875,2025,4,14,0
19.5,72.5,2025,4,14,0
19.5,73.125,2025,4,14,0
19.5,73.75,2025,4,14,0
19.5,74.375,2025,4,14,0
20,71.875,2025,4,14,0
20,72.5,2025,4,14,0
20,73.125,2025,4,14,0
20,73.75,2025,4,14,0
20,74.375,2025,4,14,0
18.5,71.875,2025,4,15,0
18.5,72.5,2025,4,15,0
18.5,73.125,2025,4,15,0
18.5,73.75,2025,4,15,0
18.5,74.375,2025,4,15,0
19,71.875,2025,4,15,0
19,72.5,2025,4,15,0
19,73.125,2025,4,15,0
19,73.75,2025,4,15,0
19,74.375,2025,4,15,0
19.5,71.875,2025,4,15,0
19.5,72.5,2025,4,15,0
19.5,73.125,2025,4,15,0
19.5,73.75,2025,4,15,0
19.5,74.375,2025,4,15,0
20,71.875,2025,4,15,0
20,72.5,2025,4,15,0
20,73.125,2025,4,15,0
20,73.75,2025,4,15,0
20,74.375,2025,4,15,0
18.5,71.875,2025,4,16,0
18.5,72.5,2025,4,16,0
18.5,73.125,2025,4,16,0
18.5,73.75,2025,4,16,0
18.5,74.375,2025,4,16,0
19,71.875,2025,4,16,0
19,72.5,2025,4,16,0
19,73.125,2025,4,16,0
19,73.75,2025,4,16,0
19,74.375,2025,4,16,0
19.5,71.875,2025,4,16,0
19.5,72.5,2025,4,16,0
19.5,73.125,2025,4,16,0
19.5,73.75,2025,4,16,0
19.5,74.375,2025,4,16,0
20,71.875,2025,4,16,0
20,72.5,2025,4,16,0
20,73.125,2025,4,16,0
20,73.75,2025,4,16,0
20,74.375,2025,4,16,0
18.5,71.875,2025,4,17,0
18.5,72.5,2025,4,17,0
18.5,73.125,2025,4,17,0
18.5,73.75,2025,4,17,0
18.5,74.375,2025,4,17,0
19,71.875,2025,4,17,0
19,72.5,2025,4,17,0
19,73.125,2025,4,17,0
19,73.75,2025,4,17,0
19,74.375,2025,4,17,0
19.5,71.875,2025,4,17,0
19.5,72.5,2025,4,17,0
19.5,73.125,2025,4,17,0
19.5,73.75,2025,4,17,0
19.5,74.375,2025,4,17,0
20,71.875,2025,4,17,0
20,72.5,2025,4,17,0
20,73.125,2025,4,17,0
20,73.75,2025,4,17,0
20,74.375,2025,4,17,0
18.5,71.875,2025,4,18,0
18.5,72.5,2025,4,18,0
18.5,73.125,2025,4,18,0
18.5,73.75,2025,4,18,0
18.5,74.375,2025,4,18,0
19,71.875,2025,4,18,0
19,72.5,2025,4,18,0
19,73.125,2025,4,18,0
19,73.75,2025,4,18,0
19,74.375,2025,4,18,0
19.5,71.875,2025,4,18,0
19.5,72.5,2025,4,18,0
19.5,73.125,2025,4,18,0
19.5,73.75,2025,4,18,0
19.5,74.375,2025,4,18,0
20,71.875,2025,4,18,0
20,72.5,2025,4,18,0
20,73.125,2025,4,18,0
20,73.75,2025,4,18,0
20,74.375,2025,4,18,0
18.5,71.875,2025,4,19,0.01
18.5,72.5,2025,4,19,0
18.5,73.125,2025,4,19,0
18.5,73.75,2025,4,19,0
18.5,74.375,2025,4,19,0
19,71.875,2025,4,19,0
19,72.5,2025,4,19,0
19,73.125,2025,4,19,0
19,73.75,2025,4,19,0
19,74.375,2025,4,19,0
19.5,71.875,2025,4,19,0
19.5,72.5,2025,4,19,0
19.5,73.125,2025,4,19,0
19.5,73.75,2025,4,19,0
19.5,74.375,2025,4,19,0
20,71.875,2025,4,19,0
20,72.5,2025,4,19,0
20,73.125,2025,4,19,0
20,73.75,2025,4,19,0
20,74.375,2025,4,19,0
18.5,71.875,2025,4,20,0.03
18.5,72.5,2025,4,20,0.01
18.5,73.125,2025,4,20,0
18.5,73.75,2025,4,20,0
18.5,74.375,2025,4,20,0
19,71.875,2025,4,20,0.02
19,72.5,2025,4,20,0.01
19,73.125,2025,4,20,0
19,73.75,2025,4,20,0
19,74.375,2025,4,20,0
19.5,71.875,2025,4,20,0.01
19.5,72.5,2025,4,20,0
19.5,73.125,2025,4,20,0
19.5,73.75,2025,4,20,0
19.5,74.375,2025,4,20,0
20,71.875,2025,4,20,0.01
20,72.5,2025,4,20,0
20,73.125,2025,4,20,0
20,73.75,2025,4,20,0
20,74.375,2025,4,20,0
18.5,71.875,2025,4,21,0.27
18.5,72.5,2025,4,21,0.19
18.5,73.125,2025,4,21,0.07
18.5,73.75,2025,4,21,0
18.5,74.375,2025,4,21,0
19,71.875,2025,4,21,0.21
19,72.5,2025,4,21,0.17
19,73.125,2025,4,21,0.07
19,73.75,2025,4,21,0
19,74.375,2025,4,21,0
19.5,71.875,2025,4,21,0.24
19.5,72.5,2025,4,21,0.14
19.5,73.125,2025,4,21,0.04
19.5,73.75,2025,4,21,0
19.5,74.375,2025,4,21,0
20,71.875,2025,4,21,0.11
20,72.5,2025,4,21,0.07
20,73.125,2025,4,21,0.01
20,73.75,2025,4,21,0
20,74.375,2025,4,21,0
18.5,71.875,2025,4,22,0.13
18.5,72.5,2025,4,22,0.12
18.5,73.125,2025,4,22,0.04
18.5,73.75,2025,4,22,0.01
18.5,74.375,2025,4,22,0.06
19,71.875,2025,4,22,0.07
19,72.5,2025,4,22,0.08
19,73.125,2025,4,22,0.03
19,73.75,2025,4,22,0
19,74.375,2025,4,22,0
19.5,71.875,2025,4,22,0.07
19.5,72.5,2025,4,22,0.05
19.5,73.125,2025,4,22,0.01
19.5,73.75,2025,4,22,0
19.5,74.375,2025,4,22,0
20,71.875,2025,4,22,0.03
20,72.5,2025,4,22,0.02
20,73.125,2025,4,22,0
20,73.75,2025,4,22,0
20,74.375,2025,4,22,0
18.5,71.875,2025,4,23,0.31
18.5,72.5,2025,4,23,0.39
18.5,73.125,2025,4,23,0.2
18.5,73.75,2025,4,23,0.02
18.5,74.375,2025,4,23,0.04
19,71.875,2025,4,23,0.27
19,72.5,2025,4,23,0.37
19,73.125,2025,4,23,0.22
19,73.75,2025,4,23,0
19,74.375,2025,4,23,0
19.5,71.875,2025,4,23,0.21
19.5,72.5,2025,4,23,0.42
19.5,73.125,2025,4,23,0.18
19.5,73.75,2025,4,23,0
19.5,74.375,2025,4,23,0
20,71.875,2025,4,23,0.09
20,72.5,2025,4,23,0.29
20,73.125,2025,4,23,0.07
20,73.75,2025,4,23,0
20,74.375,2025,4,23,0
18.5,71.875,2025,4,24,0.17
18.5,72.5,2025,4,24,0.13
18.5,73.125,2025,4,24,0.06
18.5,73.75,2025,4,24,0.01
18.5,74.375,2025,4,24,0
19,71.875,2025,4,24,0.1
19,72.5,2025,4,24,0.11
19,73.125,2025,4,24,0.03
19,73.75,2025,4,24,0
19,74.375,2025,4,24,0
19.5,71.875,2025,4,24,0.04
19.5,72.5,2025,4,24,0.06
19.5,73.125,2025,4,24,0.01
19.5,73.75,2025,4,24,0
19.5,74.375,2025,4,24,0
20,71.875,2025,4,24,0.01
20,72.5,2025,4,24,0.01
20,73.125,2025,4,24,0
20,73.75,2025,4,24,0
20,74.375,2025,4,24,0
18.5,71.875,2025,4,25,0.04
18.5,72.5,2025,4,25,0.01
18.5,73.125,2025,4,25,0
18.5,73.75,2025,4,25,0
18.5,74.375,2025,4,25,0
19,71.875,2025,4,25,0.06
19,72.5,2025,4,25,0.01
19,73.125,2025,4,25,0
19,73.75,2025,4,25,0
19,74.375,2025,4,25,0
19.5,71.875,2025,4,25,0.09
19.5,72.5,2025,4,25,0.01
19.5,73.125,2025,4,25,0.01
19.5,73.75,2025,4,25,0
19.5,74.375,2025,4,25,0
20,71.875,2025,4,25,0.05
20,72.5,2025,4,25,0.02
20,73.125,2025,4,25,0
20,73.75,2025,4,25,0
20,74.375,2025,4,25,0
18.5,71.875,2025,4,26,0.01
18.5,72.5,2025,4,26,0
18.5,73.125,2025,4,26,0
